icao,iata,name,city,country,latitude,longitude,timezone
ETNG,GKE,Geilenkirchen Airport,Unknown,DE,50.9608001709,6.0424199104,Europe/Amsterdam
ETNH,QCN,Hohn Airport,Hohn,DE,54.3121986389,9.5381698608,Europe/Berlin
ETNL,RLG,Rostock-Laage Airport,Rostock,DE,53.9182014465,12.2783002853,Europe/Berlin
ETNN,QOE,Norvenich Airport,Unknown,DE,50.831199646,6.6581702232,Europe/Berlin
ETNS,WBG,Schleswig Airport,Unknown,DE,54.4593009949,9.5163297653,Europe/Berlin
ETNU,FNB,Neubrandenburg Airport,Unknown,DE,53.6021995544,13.3059997559,Europe/Berlin
ETOU,WIE,Wiesbaden Army Airfield,Wiesbaden,DE,50.0498008728,8.3254003525,Europe/Berlin
ETSF,FEL,Furstenfeldbruck Airport,Furstenfeldbruck,DE,48.2055549622,11.2669439316,Europe/Berlin
ETSI,IGS,Ingolstadt Manching Airport,Manching,DE,48.7156982422,11.5340003967,Europe/Berlin
ETUO,GUT,Gutersloh Airport,Gutersloh,DE,51.9227981567,8.3063297272,Europe/Berlin
EVDA,DGP,Daugavpils Intrenational Airport,Daugavpils,LV,55.9447212219,26.6650009155,Europe/Riga
EVLA,LPX,Liepaja International Airport,Liepaja,LV,56.5175018311,21.0969009399,Europe/Riga
EVRA,RIX,Riga International Airport,Riga,LV,56.9235992432,23.9710998535,Europe/Riga
EVVA,VNT,Ventspils International Airport,Ventspils,LV,57.35779953,21.5442008972,Europe/Riga
EYKA,KUN,Kaunas International Airport,Kaunas,LT,54.9639015198,24.0848007202,Europe/Vilnius
EYKL,KLJ,Klaipeda Airport,Klaipeda,LT,55.7118988037,21.2427997589,Europe/Vilnius
EYPA,PLQ,Palanga International Airport,Palanga,LT,55.9732017517,21.0939006805,Europe/Vilnius
EYPP,PNV,Panevezys Air Base,Panevezys,LT,55.7294006348,24.4608001709,Europe/Vilnius
EYSA,SQQ,Siauliai International Airport,Siauliai,LT,55.893901825,23.3950004578,Europe/Vilnius
EYSB,HLJ,Barysiai Airport,Barysiai,LT,56.0705986023,23.5580997467,Europe/Vilnius
EYVI,VNO,Vilnius International Airport,Vilnius,LT,54.6341018677,25.2858009338,Europe/Vilnius
FAAB,ALJ,Alexander Bay Airport,Alexander Bay,ZA,-28.5750007629,16.5333003998,Africa/Johannesburg
FAAG,AGZ,Aggeneys Airport,Aggeneys,ZA,-29.2817993164,18.8138999939,Africa/Johannesburg
FAAL,ADY,Alldays Airport,Alldays,ZA,-22.6790008545,29.0555000305,Africa/Johannesburg
FABE,BIY,Bisho Airport,Bisho,ZA,-32.8970985413,27.2791004181,Africa/Johannesburg
FABL,BFN,J B M Hertzog International Airport,Bloemfontain,ZA,-29.0926990509,26.302400589,Africa/Johannesburg
FABU,UTE,Bultfontein Airport,Bultfontein,ZA,-28.273369,26.135835,Africa/Johannesburg
FACD,CDO,Cradock Airport,Cradock,ZA,-32.1567001343,25.6455993652,Africa/Johannesburg
FACT,CPT,Cape Town International Airport,Cape Town,ZA,-33.9648017883,18.6016998291,Africa/Johannesburg
FADK,DUK,Mubatuba Airport,Mubatuba,ZA,-28.3684005737,32.2481002808,Africa/Johannesburg
FADQ,PZL,Zulu Inyala Airport,Phinda,ZA,-27.8493995667,32.3097000122,Africa/Johannesburg
FAEL,ELS,Ben Schoeman Airport,East London,ZA,-33.0355987549,27.8258991241,Africa/Johannesburg
FAEM,EMG,Empangeni Airport,Empangeni,ZA,-28.7199993134,31.8899993896,Africa/Johannesburg
FAER,ELL,Ellisras Matimba Airport,Ellisras,ZA,-23.7266998291,27.6882991791,Africa/Johannesburg
FAFB,FCB,Ficksburg Sentraoes Airport,Ficksburg,ZA,-28.8230991364,27.9088993073,Africa/Johannesburg
FAGC,GCJ,Grand Central Airport,Midrand,ZA,-25.9862995148,28.1401004791,Africa/Johannesburg
FAGG,GRJ,George Airport,George,ZA,-34.0055999756,22.378900528,Africa/Johannesburg
FAGI,GIY,Giyani Airport,Giyani,ZA,-23.2833003998,30.6499996185,Africa/Johannesburg
FAGM,QRA,Rand Airport,Johannesburg,ZA,-26.2425003052,28.1511993408,Africa/Johannesburg
FAHL,HLW,Hluhluwe Airport,Hluhluwe,ZA,-28.0166049887,32.2751712799,Africa/Johannesburg
FAHR,HRS,Harrismith Airport,Harrismith,ZA,-28.2350997925,29.1061992645,Africa/Johannesburg
FAHS,HDS,Hoedspruit Air Force Base Airport,Hoedspruit,ZA,-24.3686008453,31.0487003326,Africa/Johannesburg
FAKD,KXE,P C Pelser Airport,Klerksdorp,ZA,-26.871099472,26.718000412,Africa/Johannesburg
FAKM,KIM,Kimberley Airport,Kimberley,ZA,-28.8027992249,24.7651996613,Africa/Johannesburg
FAKN,MQP,Kruger Mpumalanga International Airport,Mpumalanga,ZA,-25.3831996918,31.1056003571,Africa/Johannesburg
FAKP,KOF,Komatipoort Airport,Komatipoort,ZA,-25.4402999878,31.9300003052,Africa/Johannesburg
FAKU,KMH,Johan Pienaar Airport,Kuruman,ZA,-27.4566993713,23.4113998413,Africa/Johannesburg
FAKZ,KLZ,Kleinsee Airport,Kleinsee,ZA,-29.6884002686,17.0939998627,Africa/Johannesburg
FALA,HLA,Lanseria Airport,Johannesburg,ZA,-25.9384994507,27.9260997772,Africa/Johannesburg
FALC,LMR,Lime Acres Finsch Mine Airport,Lime Acres,ZA,-28.3600997925,23.4391002655,Africa/Johannesburg
FALD,LDZ,Londolozi Airport,Londolozi,ZA,-24.7502002716,31.4757003784,Africa/Johannesburg
FALE,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,Africa/Johannesburg
FALK,LUJ,Lusikisiki Airport,Lusikisiki,ZA,-31.3666992188,29.5832996368,Africa/Johannesburg
FALO,LCD,Louis Trichardt Airport,Louis Trichardt,ZA,-23.0618991852,29.8647003174,Africa/Johannesburg
FALW,SDB,Langebaanweg Airport,Langebaanweg,ZA,-32.9688987732,18.1602993011,Africa/Johannesburg
FALY,LAY,Ladysmith Airport,Ladysmith,ZA,-28.5816993713,29.7497005463,Africa/Johannesburg
FAMD,AAM,Malamala Airport,Malamala,ZA,-24.8180999756,31.5445995331,Africa/Johannesburg
FAMG,MGH,Margate Airport,Margate,ZA,-30.8574008942,30.343000412,Africa/Johannesburg
FAMH,MEZ,Musina(Messina) Airport,Musina,ZA,-22.3560009003,29.9862003326,Africa/Johannesburg
FAMM,MBD,Mmabatho International Airport,Mafeking,ZA,-25.7984008789,25.5480003357,Africa/Johannesburg
FAMN,LLE,Riverside Airport,Malelane,ZA,-25.4300003052,31.5767002106,Africa/Johannesburg
FAMO,MZY,Mossel Bay Airport,Mossel Bay,ZA,-34.1582984924,22.058599472,Africa/Johannesburg
FAMU,MZQ,Mkuze Airport,Mkuze,ZA,-27.6261005402,32.0443000793,Africa/Johannesburg
FANC,NCS,Newcastle Airport,Newcastle,ZA,-27.7705993652,29.9769001007,Africa/Johannesburg
FANG,NGL,Ngala Airport,Ngala,ZA,-24.3878002167,31.325799942,Africa/Johannesburg
FANS,NLP,Nelspruit Airport,Nelspruit,ZA,-25.5,30.9137992859,Africa/Johannesburg
FAOB,OVG,Overberg Airport,Overberg,ZA,-34.554901123,20.2506999969,Africa/Johannesburg
FAOH,OUH,Oudtshoorn Airport,Oudtshoorn,ZA,-33.6069984436,22.188999176,Africa/Johannesburg
FAOR,JNB,O. R. Tambo International Airport,Johannesburg,ZA,-26.133333,28.25,Africa/Johannesburg
FAPA,AFD,Port Alfred Airport,Port Alfred,ZA,-33.5541992188,26.8777008057,Africa/Johannesburg
FAPE,PLZ,Port Elizabeth Airport,Port Elizabeth,ZA,-33.9849014282,25.6173000336,Africa/Johannesburg
FAPG,PBZ,Plettenberg Bay Airport,Plettenberg Bay,ZA,-34.0903015137,23.3278007507,Africa/Johannesburg
FAPH,PHW,Hendrik Van Eck Airport,Phalaborwa,ZA,-23.9372005463,31.1553993225,Africa/Johannesburg
FAPJ,JOH,Port St Johns Airport,Port St Johns,ZA,-31.6058998108,29.5198001862,Africa/Johannesburg
FAPK,PRK,Prieska Airport,Prieska,ZA,-29.683599472,22.7705993652,Africa/Johannesburg
FAPM,PZB,Pietermaritzburg Airport,Pietermaritzburg,ZA,-29.6490001678,30.3987007141,Africa/Johannesburg
FAPN,NTY,Pilanesberg International Airport,Pilanesberg,ZA,-25.3337993622,27.1734008789,Africa/Johannesburg
FAPP,PTG,Polokwane International Airport,Potgietersrus,ZA,-23.8453006744,29.4585990906,Africa/Johannesburg
FAPS,PCF,Potchefstroom Airport,Potchefstroom,ZA,-26.670999527,27.0818996429,Africa/Johannesburg
FAQT,UTW,Queenstown Airport,Queenstown,ZA,-31.9202003479,26.8822002411,Africa/Johannesburg
FARB,RCB,Richards Bay Airport,Richards Bay,ZA,-28.7409992218,32.0920982361,Africa/Johannesburg
FARI,RVO,Reivilo Airport,Reivilo,ZA,-27.5471992493,24.1725006104,Africa/Johannesburg
FARS,ROD,Robertson Airport,Robertson,ZA,-33.8121986389,19.9027996063,Africa/Johannesburg
FASB,SBU,Springbok Airport,Springbok,ZA,-29.6893005371,17.9395999908,Africa/Johannesburg
FASC,ZEC,Secunda Airport,Secunda,ZA,-26.52409935,29.1700992584,Africa/Johannesburg
FASE,GSS,Sabi Sabi Airport,Belfast,ZA,-24.9414997101,31.4445991516,Africa/Johannesburg
FASS,SIS,Sishen Airport,Sishen,ZA,-27.6485996246,22.9993000031,Africa/Johannesburg
FASZ,SZK,Skukuza Airport,Skukuza,ZA,-24.960899353,31.5886993408,Africa/Johannesburg
FATD,TDT,Tanda Tula Airport,Welverdiend,ZA,-24.5335998535,31.2999992371,Africa/Johannesburg
FATH,THY,Thohoyandou Airport,Thohoyandou,ZA,-23.0769004822,30.383600235,Africa/Johannesburg
FATN,TCU,Thaba Nchu Tar Airport,Homeward,ZA,-29.3178005219,26.8227996826,Africa/Johannesburg
FATZ,LTA,Tzaneen Airport,Tzaneen,ZA,-23.8243999481,30.3292999268,Africa/Johannesburg
FAUL,ULD,Prince Mangosuthu Buthelezi Airport,Ulundi,ZA,-28.3206005096,31.4165000916,Africa/Johannesburg
FAUP,UTN,Pierre Van Ryneveld Airport,Upington,ZA,-28.39909935,21.2602005005,Africa/Johannesburg
FAUS,ULX,Ulusaba Airport,Ulusaba,ZA,-24.7854003906,31.3549003601,Africa/Johannesburg
FAUT,UTT,K. D. Matanzima Airport,Mthatha,ZA,-31.5478992462,28.6742992401,Africa/Johannesburg
FAVB,VRU,Vryburg Airport,Vyrburg,ZA,-26.9824008942,24.7287998199,Africa/Johannesburg
FAVG,VIR,Virginia Airport,Durban,ZA,-29.7705993652,31.0583992004,Africa/Johannesburg
FAVR,VRE,Vredendal Airport,Vredendal,ZA,-31.6410007477,18.5447998047,Africa/Johannesburg
FAVY,VYD,Vryheid Airport,Vryheid,ZA,-27.7868995667,30.7964000702,Africa/Johannesburg
FAWB,PRY,Wonderboom Airport,Pretoria,ZA,-25.6539001465,28.224199295,Africa/Johannesburg
FAWK,WKF,Waterkloof Air Force Base,Pretoria,ZA,-25.8299999237,28.2224998474,Africa/Johannesburg
FAWM,WEL,Welkom Airport,Welkom,ZA,-27.9979991913,26.6695995331,Africa/Johannesburg
FBFT,FRW,Francistown Airport,Francistown,BW,-21.1595993042,27.4745006561,Africa/Gaborone
FBGZ,GNZ,Ghanzi Airport,Ghanzi,BW,-21.6924991608,21.6581001282,Africa/Gaborone
FBJW,JWA,Jwaneng Airport,Unknown,BW,-24.6023006439,24.6909999847,Africa/Gaborone
FBKE,BBK,Kasane Airport,Kasane,BW,-17.8328990936,25.162399292,Africa/Gaborone
FBKR,KHW,Khwai River Lodge Airport,Khwai River Lodge,BW,-19.1499996185,23.783000946,Africa/Gaborone
FBMN,MUB,Maun Airport,Maun,BW,-19.9726009369,23.4311008453,Africa/Gaborone
FBOR,ORP,Orapa Airport,Unknown,BW,-21.2667007446,25.3166999817,Africa/Gaborone
FBPY,QPH,Palapye Airport,Palapye,BW,-22.5669994354,27.1499996185,Africa/Gaborone
FBSK,GBE,Sir Seretse Khama International Airport,Gaborone,BW,-24.5552005768,25.9181995392,Africa/Gaborone
FBSN,SXN,Sua Pan Airport,Unknown,BW,-20.5534000397,26.1158008575,Africa/Gaborone
FBSP,PKW,Selebi Phikwe Airport,Unknown,BW,-22.0583000183,27.8288002014,Africa/Gaborone
FBSV,SVT,Savuti Airport,Savuti,BW,-18.5205993652,24.0767002106,Africa/Gaborone
FBSW,SWX,Shakawe Airport,Shakawe,BW,-18.3738994598,21.8325996399,Africa/Gaborone
FBTL,TLD,Limpopo Valley Airport,Tuli Lodge,BW,-22.1891994476,29.1268997192,Africa/Gaborone
FBTS,TBY,Tshabong Airport,Tshabong,BW,-26.0333003998,22.3999996185,Africa/Gaborone
FCBB,BZV,Maya-Maya Airport,Brazzaville,CG,-4.2516999245,15.2530002594,Africa/Brazzaville
FCBD,DJM,Djambala Airport,Djambala,CG,-2.5329999924,14.75,Africa/Brazzaville
FCBK,KNJ,Kindamba Airport,Kindamba,CG,-3.9500000477,14.5170001984,Africa/Brazzaville
FCBL,LCO,Lague Airport,Lague,CG,-2.4500000477,14.5329999924,Africa/Brazzaville
FCBM,MUY,Mouyondzi Airport,Mouyondzi,CG,-4.0148739815,13.9661121368,Africa/Brazzaville
FCBS,SIB,Sibiti Airport,Sibiti,CG,-3.6830000877,13.3500003815,Africa/Brazzaville
FCBY,NKY,Yokangassi Airport,Nkayi,CG,-4.2170000076,13.2829999924,Africa/Brazzaville
FCBZ,ANJ,Zanaga Airport,Zanaga,CG,-2.8499999046,13.8170003891,Africa/Brazzaville
FCMM,MSX,Mossendjo Airport,Mossendjo,CG,-2.9500000477,12.6999998093,Africa/Brazzaville
FCOB,BOE,Boundji Airport,Boundji,CG,-1.0329999924,15.3830003738,Africa/Brazzaville
FCOE,EWO,Ewo Airport,Ewo,CG,-0.8830000162,14.8000001907,Africa/Brazzaville
FCOG,GMM,Gamboma Airport,Gamboma,CG,-1.829403,15.885237,Africa/Brazzaville
FCOI,ION,Impfondo Airport,Impfondo,CG,1.6169999838,18.0669994354,Africa/Brazzaville
FCOK,KEE,Kelle Airport,Kelle,CG,-0.0829999968,14.5329999924,Africa/Brazzaville
FCOM,MKJ,Makoua Airport,Makoua,CG,-0.0170000009,15.5830001831,Africa/Brazzaville
FCOO,FTX,Owando Airport,Owando,CG,-0.5313500166,15.9500999451,Africa/Brazzaville
FCOS,SOE,Souanke Airport,Souanke,CG,2.0669999123,14.1330003738,Africa/Brazzaville
FCOT,BTB,Betou Airport,Betou,CG,3.0499999523,18.5,Africa/Brazzaville
FCOU,OUE,Ouesso Airport,Unknown,CG,1.6159900427,16.0379009247,Africa/Brazzaville
FCPA,KMK,Makabana Airport,Makabana,CG,-3.4830000401,12.6169996262,Africa/Brazzaville
FCPD,DIS,Ngot Nzoungou Airport,Dolisie,CG,-4.20635,12.6599,Africa/Brazzaville
FCPP,PNR,Pointe Noire Airport,Pointe Noire,CG,-4.8160300255,11.8865995407,Africa/Brazzaville
FDMS,MTS,Matsapha Airport,Manzini,SZ,-26.5289993286,31.3075008392,Africa/Mbabane
FDSK,SHO,King Mswati III International Airport,Manzini,SZ,-26.358611,31.716944,Africa/Mbabane
FEFC,CRF,Carnot Airport,Carnot,CF,4.9369997978,15.8940000534,Africa/Bangui
FEFF,BGF,Bangui M'Poko International Airport,Bangui,CF,4.3984799385,18.5188007355,Africa/Bangui
FEFG,BGU,Bangassou Airport,Bangassou,CF,4.7849998474,22.7810001373,Africa/Bangui
FEFI,IRO,Birao Airport,Birao,CF,10.2363996506,22.7168998718,Africa/Bangui
FEFM,BBY,Bambari Airport,Bambari,CF,5.8469400406,20.6474990845,Africa/Bangui
FEFN,NDL,N'Dele Airport,N'Dele,CF,8.4272060394,20.6351566315,Africa/Bangui
FEFO,BOP,Bouar Airport,Bouar,CF,5.9580001831,15.6370000839,Africa/Bangui
FEFR,BIV,Bria Airport,Bria,CF,6.527780056,21.9894008636,Africa/Bangui
FEFS,BSN,Bossangoa Airport,Bossangoa,CF,6.492000103,17.4290008545,Africa/Bangui
FEFT,BBT,Berberati Airport,Berberati,CF,4.2215800285,15.7863998413,Africa/Bangui
FEFW,ODA,Ouadda Airport,Ouadda,CF,8.0105600357,22.3985996246,Africa/Bangui
FEFY,AIG,Yalinga Airport,Yalinga,CF,6.5199999809,23.2600002289,Africa/Bangui
FEFZ,IMO,Zemio Airport,Zemio,CF,5.0500001907,25.1499996185,Africa/Bangui
FEGE,MKI,M'Boki Airport,Mboki,CF,5.3330101967,25.9319000244,Africa/Bangui
FEGF,BTG,Batangafo Airport,Batangafo,CF,7.3141098022,18.3087997437,Africa/Bangui
FEGL,GDI,Gordil Airport,Melle,CF,9.5830001831,21.7329998016,Africa/Bangui
FEGM,BMF,Bakouma Airport,Bakouma,CF,5.6939997673,22.8010005951,Africa/Bangui
FEGO,ODJ,Ouanda Djalle Airport,Ouanda Djalle,CF,8.8999996185,22.783000946,Africa/Bangui
FEGR,RFA,Rafai Airport,Rafai,CF,4.9886097908,23.9277992249,Africa/Bangui
FEGU,BCF,Bouca Airport,Bouca,CF,6.5170001984,18.2670001984,Africa/Bangui
FEGZ,BOZ,Bozoum Airport,Bozoum,CF,6.3441700935,16.3218994141,Africa/Bangui
FGBT,BSG,Bata Airport,Unknown,GQ,1.9054700136,9.805680275,Africa/Malabo
FGSL,SSG,Malabo Airport,Malabo,GQ,3.7552700043,8.7087202072,Africa/Malabo
FHAW,ASI,RAF Ascension Island,Ascension Island,SH,-7.9696002007,-14.393699646,Atlantic/St_Helena
FHSH,HLE,Saint Helena Airport,Saint Helena,SH,-15.962108,-5.645901,Atlantic/St_Helena
FIMP,MRU,Sir Seewoosagur Ramgoolam International Airport,Port Louis,MU,-20.4302005768,57.6836013794,Indian/Mauritius
FIMR,RRG,Sir Charles Gaetan Duval Airport,Port Mathurin,MU,-19.7576999664,63.361000061,Indian/Mauritius
FJDG,NKW,Diego Garcia Naval Support Facility,Diego Garcia,IO,-7.313270092,72.4111022949,Indian/Chagos
FKAN,NKS,Nkongsamba Airport,Nkongsamba,CM,4.9499998093,9.9329996109,Africa/Douala
FKKB,KBI,Kribi Airport,Kribi,CM,2.8738899231,9.9777803421,Africa/Douala
FKKC,TKC,Tiko Airport,Tiko,CM,4.0891900063,9.3605298996,Africa/Douala
FKKD,DLA,Douala International Airport,Douala,CM,4.0060801506,9.7194795609,Africa/Douala
FKKF,MMF,Mamfe Airport,Mamfe,CM,5.7041702271,9.3063898087,Africa/Douala
FKKG,BLC,Bali Airport,Bali,CM,5.8952777778,10.0338888889,Africa/Douala
FKKH,KLE,Kaele Airport,Kaele,CM,10.092499733,14.445599556,Africa/Douala
FKKI,OUR,Batouri Airport,Batouri,CM,4.4749999046,14.3625001907,Africa/Douala
FKKJ,GXX,Yagoua Airport,Yagoua,CM,10.3561000824,15.2371997833,Africa/Douala
FKKL,MVR,Salak Airport,Maroua,CM,10.4513998032,14.257399559,Africa/Douala
FKKM,FOM,Foumban Nkounja Airport,Foumban,CM,5.6369199753,10.7508001328,Africa/Douala
FKKN,NGE,N'Gaoundere Airport,N'Gaoundere,CM,7.3570098877,13.5592002869,Africa/Douala
FKKO,BTA,Bertoua Airport,Bertoua,CM,4.5486102104,13.726099968,Africa/Douala
FKKR,GOU,Garoua International Airport,Garoua,CM,9.3358898163,13.3701000214,Africa/Douala
FKKS,DSC,Dschang Airport,Dschang,CM,5.4499998093,10.0670003891,Africa/Douala
FKKU,BFX,Bafoussam Airport,Bafoussam,CM,5.5369200707,10.3545999527,Africa/Douala
FKKV,BPC,Bamenda Airport,Bamenda,CM,6.0392398834,10.1225996017,Africa/Douala
FKKW,EBW,Ebolowa Airport,Ebolowa,CM,2.8759999275,11.1850004196,Africa/Douala
FKKY,YAO,Yaounde Airport,Yaounde,CM,3.83604002,11.5235004425,Africa/Douala
FKYS,NSI,Yaounde Nsimalen International Airport,Yaounde,CM,3.7225599289,11.5532999039,Africa/Douala
FLBA,MMQ,Mbala Airport,Mbala,ZM,-8.85916996,31.3363990784,Africa/Lusaka
FLCP,CIP,Chipata Airport,Chipata,ZM,-13.5583000183,32.5872001648,Africa/Lusaka
FLJK,JEK,Jeki Airstrip,Lower Zambezi National Park,ZM,-15.633332,29.603333,Africa/Harare
FLKE,CGJ,Kasompe Airport,Kasompe,ZM,-12.5727996826,27.8938999176,Africa/Lusaka
FLKK,LUN,Kenneth Kaunda International Airport,Lusaka,ZM,-15.3308000565,28.4526004791,Africa/Lusaka
FLKL,KLB,Kalabo Airport,Kalabo,ZM,-14.9982995987,22.6453990936,Africa/Lusaka
FLKO,KMZ,Kaoma Airport,Kaoma,ZM,-14.8000001907,24.783000946,Africa/Lusaka
FLKS,KAA,Kasama Airport,Kasama,ZM,-10.2166996002,31.1333007813,Africa/Lusaka
FLKY,ZKB,Kasaba Bay Airport,Kasaba Bay,ZM,-8.5249996185,30.6630001068,Africa/Lusaka
FLLI,LVI,Livingstone Airport,Livingstone,ZM,-17.8218002319,25.8227005005,Africa/Lusaka
FLLK,LXU,Lukulu Airport,Lukulu,ZM,-14.3747997284,23.2495002747,Africa/Lusaka
FLMA,MNS,Mansa Airport,Mansa,ZM,-11.1370000839,28.8726005554,Africa/Lusaka
FLMF,MFU,Mfuwe Airport,Mfuwe,ZM,-13.2588996887,31.9365997314,Africa/Lusaka
FLMG,MNR,Mongu Airport,Mongu,ZM,-15.2545003891,23.1623001099,Africa/Lusaka
FLNA,ZGM,Ngoma Airport,Ngoma,ZM,-15.9658002853,25.9333000183,Africa/Lusaka
FLSK,NLA,Simon Mwansa Kapwepwe International Airport,Ndola,ZM,-12.961667,28.516667,Africa/Lusaka
FLSN,SXG,Senanga Airport,Senanga,ZM,-16.1000003815,23.2670001984,Africa/Lusaka
FLSO,KIW,Southdowns Airport,Kitwe,ZM,-12.9005002975,28.1499004364,Africa/Lusaka
FLSS,SJQ,Sesheke Airport,Sesheke,ZM,-17.4762992859,24.3047008514,Africa/Lusaka
FLSW,SLI,Solwesi Airport,Solwesi,ZM,-12.1737003326,26.3651008606,Africa/Lusaka
FLZB,BBZ,Zambezi Airport,Zambezi,ZM,-13.5361003876,23.108499527,Africa/Lusaka
FMCH,HAH,Prince Said Ibrahim International Airport,Moroni,KM,-11.5336999893,43.271900177,Indian/Comoro
FMCI,NWA,Moheli Bandar Es Eslam Airport,Unknown,KM,-12.2981004715,43.7663993835,Indian/Comoro
FMCN,YVA,Iconi Airport,Moroni,KM,-11.7108001709,43.2439002991,Indian/Comoro
FMCV,AJN,Ouani Airport,Ouani,KM,-12.1316995621,44.4303016663,Indian/Comoro
FMCZ,DZA,Dzaoudzi Pamandzi International Airport,Dzaoudzi,YT,-12.8046998978,45.2811012268,Indian/Mayotte
FMEE,RUN,Roland Garros Airport,St Denis,RE,-20.8871002197,55.5102996826,Indian/Reunion
FMEP,ZSE,Pierrefonds Airport,St Pierre,RE,-21.3208999634,55.4249992371,Indian/Reunion
FMFE,OHB,Moramanga Aerodrome,Moramanga,MG,-18.9175,48.2181944444,Indian/Antananarivo
FMMC,WML,Malaimbandy Airport,Malaimbandy,MG,-20.3553902921,45.5433726311,Indian/Antananarivo
FMME,ATJ,Antsirabe Airport,Antsirabe,MG,-19.8392214824,47.0637130737,Indian/Antananarivo
FMMG,WAQ,Antsalova Airport,Antsalova,MG,-18.7012732424,44.6149206161,Indian/Antananarivo
FMMH,VVB,Mahanoro Airport,Mahanoro,MG,-19.8330001831,48.7999992371,Indian/Antananarivo
FMMI,TNR,Ivato Airport,Antananarivo,MG,-18.7968997955,47.4788017273,Indian/Antananarivo
FMMK,JVA,Ankavandra Airport,Ankavandra,MG,-18.8050095209,45.2734673023,Indian/Antananarivo
FMML,BMD,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,MG,-19.6867008209,44.5419006348,Indian/Antananarivo
FMMN,ZVA,Miandrivazo Airport,Unknown,MG,-19.5627994537,45.4508018494,Indian/Antananarivo
FMMO,MXT,Maintirano Airport,Maintirano,MG,-18.0499992371,44.033000946,Indian/Antananarivo
FMMQ,ILK,Atsinanana Airport,Ilaka,MG,-19.5830001831,48.8030014038,Indian/Antananarivo
FMMR,TVA,Morafenobe Airport,Morafenobe,MG,-17.850083459,44.9204671383,Indian/Antananarivo
FMMS,SMS,Sainte Marie Airport,Unknown,MG,-17.0939006805,49.8157997131,Indian/Antananarivo
FMMT,TMM,Toamasina Airport,Unknown,MG,-18.109500885,49.3925018311,Indian/Antananarivo
FMMU,WTA,Tambohorano Airport,Tambohorano,MG,-17.4761009216,43.9728012085,Indian/Antananarivo
FMMV,MOQ,Morondava Airport,Unknown,MG,-20.2847003937,44.3176002502,Indian/Antananarivo
FMMX,WTS,Tsiroanomandidy Airport,Tsiroanomandidy,MG,-18.7596765564,46.0540652275,Indian/Antananarivo
FMMY,VAT,Vatomandry Airport,Vatomandry,MG,-19.383333,48.95,Indian/Antananarivo
FMMZ,WAM,Ambatondrazaka Airport,Ambatondrazaka,MG,-17.7953776085,48.4425830841,Indian/Antananarivo
FMNA,DIE,Arrachart Airport,Unknown,MG,-12.3493995667,49.2916984558,Indian/Antananarivo
FMNC,WMR,Mananara Nord Airport,Mananara Nord,MG,-16.1639003754,49.7737998962,Indian/Antananarivo
FMND,ZWA,Andapa Airport,Unknown,MG,-14.6517000198,49.6206016541,Indian/Antananarivo
FMNE,AMB,Ambilobe Airport,Unknown,MG,-13.1884002686,48.9879989624,Indian/Antananarivo
FMNF,WBD,Avaratra Airport,Befandriana,MG,-15.1999998093,48.483001709,Indian/Antananarivo
FMNG,WPB,Port Berge Airport,Port Berge,MG,-15.5842864741,47.6235866547,Indian/Antananarivo
FMNH,ANM,Antsirabato Airport,Unknown,MG,-14.9994001389,50.3202018738,Indian/Antananarivo
FMNJ,IVA,Ambanja Airport,Ambanja,MG,-13.6457053132,48.4594273567,Indian/Antananarivo
FMNL,HVA,Analalava Airport,Unknown,MG,-14.629699707,47.7638015747,Indian/Antananarivo
FMNM,MJN,Amborovy Airport,Unknown,MG,-15.6668417421,46.3512325287,Indian/Antananarivo
FMNN,NOS,Fascene Airport,Nosy Be,MG,-13.3121004105,48.3148002625,Indian/Antananarivo
FMNO,DWB,Soalala Airport,Soalala,MG,-16.1016904207,45.3588366508,Indian/Antananarivo
FMNP,WMP,Mampikony Airport,Mampikony,MG,-16.0722693402,47.6441645622,Indian/Antananarivo
FMNQ,BPY,Besalampy Airport,Unknown,MG,-16.7445302965,44.4824838638,Indian/Antananarivo
FMNR,WMN,Maroantsetra Airport,Unknown,MG,-15.4366998672,49.6883010864,Indian/Antananarivo
FMNS,SVB,Sambava Airport,Unknown,MG,-14.2785997391,50.1747016907,Indian/Antananarivo
FMNT,TTS,Tsaratanana Airport,Tsaratanana,MG,-16.7510643983,47.6190161705,Indian/Antananarivo
FMNV,VOH,Vohimarina Airport,Unknown,MG,-13.3758001328,50.0027999878,Indian/Antananarivo
FMNW,WAI,Ambalabe Airport,Antsohihy,MG,-14.8987998962,47.9939002991,Indian/Antananarivo
FMNX,WMA,Mandritsara Airport,Mandritsara,MG,-15.8330494086,48.8332843781,Indian/Antananarivo
FMSB,WBO,Antsoa Airport,Beroroha,MG,-21.6069837647,45.1360201836,Indian/Antananarivo
FMSC,WMD,Mandabe Airport,Mandabe,MG,-21.0463049303,44.9404120445,Indian/Antananarivo
FMSD,FTU,Tolanaro Airport,Tolanaro,MG,-25.0380992889,46.9561004639,Indian/Antananarivo
